x,y,f_true,interp
-0.084172,0.744172,0.55395012,0.55395013
0.746595,0.271077,0.82785866,0.82785865
0.728533,0.570597,0.60012382,0.60012379
0.755024,0.274128,0.81746721,0.81746718
0.036098,0.407785,0.8691196,0.86911961
-0.419899,-0.921835,0.38523526,0.38523526
-0.679074,0.906988,0.29842777,0.29842779
0.028410,-0.253625,0.95923745,0.95923745
0.098785,0.237392,1.0138921,1.0138921
0.395263,-0.231206,1.0781455,1.0781455
0.673166,0.625602,0.579383,0.579383
0.776681,0.457617,0.66533618,0.66533617
0.056286,-0.145565,1.0233494,1.0233494
-0.633112,-0.121721,0.31830509,0.31830508
-0.631150,-0.928442,0.31863313,0.31863309
0.823545,0.029216,0.81578982,0.81578981
0.232828,0.720114,0.61613277,0.61613279
-0.588307,0.856486,0.32956625,0.32956625
-0.701418,0.801495,0.27765121,0.2776512
0.284842,-0.499445,0.86084811,0.86084808
-0.793106,0.857515,0.24680243,0.24680245
-0.188104,-0.472527,0.66747973,0.66747971
-0.866869,-0.665451,0.19739741,0.19739741
0.023679,-0.739659,0.58321404,0.58321403
-0.173783,-0.768765,0.50990752,0.50990754
-0.712656,0.635436,0.26011421,0.26011422
0.544011,0.802085,0.43426998,0.43426999
-0.246142,0.778040,0.47954877,0.47954883
-0.472310,-0.353287,0.44573951,0.44573948
0.780605,-0.890840,0.23524409,0.23524407
0.661222,-0.490856,0.7288486,0.72884861
0.371001,0.422897,0.93145826,0.93145823
0.828278,-0.682295,0.41934827,0.41934827
0.234302,-0.893740,0.41851103,0.41851099
-0.065842,0.901228,0.44490264,0.44490266
-0.859214,0.758874,0.20905218,0.20905219
0.102518,-0.517940,0.80959227,0.80959226
0.909712,-0.614406,0.41932667,0.41932667
0.247921,-0.676803,0.66500236,0.66500237
-0.640169,-0.764212,0.30229172,0.3022917
0.657781,0.343175,0.86124049,0.86124046
0.290834,-0.359155,0.9933883,0.99338828
0.526338,0.562913,0.73137041,0.7313704
-0.375362,0.921125,0.39640644,0.39640645
-0.145701,0.694652,0.56497546,0.56497548
0.162209,-0.220559,1.0551183,1.0551183
-0.800839,0.687936,0.22426284,0.22426286
-0.042090,0.767435,0.54700234,0.54700234
0.469120,0.021653,1.1244822,1.1244822
0.181421,-0.191590,1.0770751,1.0770751
0.213648,-0.334704,1.000939,1.000939
-0.783269,-0.320153,0.21697004,0.21697001
0.913024,0.120591,0.68700946,0.68700943
0.137549,-0.882225,0.44854026,0.44854022
-0.698528,0.181108,0.26760796,0.26760797
-0.480348,-0.189735,0.45839957,0.45839954
-0.794855,0.022443,0.21152899,0.21152898
0.551028,0.777919,0.46130678,0.46130678
-0.914145,0.126538,0.1691466,0.16914658
-0.489875,-0.518843,0.40519219,0.40519216
-0.638897,-0.671081,0.29959483,0.29959482
0.251877,0.376924,0.97469639,0.9746964
-0.717392,0.671065,0.25981995,0.25981997
-0.287788,-0.446711,0.59397676,0.59397674
0.317863,-0.496672,0.86272446,0.86272447
0.359667,0.715151,0.60351442,0.60351441
-0.048607,0.308231,0.87115893,0.87115893
-0.392033,0.727289,0.4300805,0.43008053
0.947763,0.741284,0.29230895,0.2923089
-0.546495,0.100784,0.39723841,0.3972384
0.891530,0.934085,0.15819517,0.15819517
-0.070529,-0.177183,0.9059877,0.90598769
-0.464792,-0.484974,0.43047889,0.43047887
0.907102,-0.457814,0.53843687,0.53843686
0.188806,-0.311885,1.0102481,1.0102481
0.644608,0.720085,0.48780462,0.48780462
-0.879397,0.796830,0.20601538,0.20601539
-0.102051,-0.936179,0.42202958,0.42202944
0.663613,-0.246445,0.92074764,0.92074765
0.533126,-0.715407,0.54611613,0.54611613
-0.433229,0.042269,0.51909811,0.51909813
-0.102860,-0.676633,0.59523408,0.59523408
-0.293260,0.350332,0.62243414,0.62243415
0.069713,-0.727971,0.60141452,0.6014145
0.621271,0.924208,0.25692308,0.25692307
0.433453,-0.281945,1.0356873,1.0356873
-0.274630,0.484882,0.59046736,0.59046733
0.294637,-0.701402,0.63192182,0.63192183
-0.638312,-0.571608,0.29943769,0.29943766
0.054326,0.759461,0.56963784,0.56963782
-0.546666,0.441931,0.3701972,0.37019722
0.657311,0.258985,0.91888989,0.91888987
-0.552901,0.012278,0.39278362,0.39278363
-0.007666,-0.230636,0.94200386,0.94200384
-0.725430,-0.424911,0.24810373,0.24810373
0.812938,-0.901920,0.21243835,0.21243832
-0.276824,-0.908103,0.42028568,0.42028564
-0.266478,-0.397303,0.63213412,0.63213409
-0.115628,-0.155162,0.86734169,0.86734169
-0.774962,0.834440,0.25092652,0.25092654
0.163510,-0.402443,0.93222519,0.9322252
-0.475901,-0.790817,0.37892212,0.3789221
0.857256,0.619256,0.45641273,0.45641273
-0.040729,0.481708,0.76857859,0.76857859
-0.357072,0.374674,0.55210554,0.55210557
-0.435327,-0.264765,0.4958545,0.4958545
0.678313,0.614534,0.58828932,0.5882893
0.538791,-0.819371,0.41494288,0.41494289
-0.238262,0.639268,0.54777228,0.54777226
0.284899,0.388341,0.96805815,0.96805817
0.294781,-0.433832,0.92655806,0.92655806
-0.871144,0.693112,0.19828996,0.19828995
0.663670,0.598767,0.61479115,0.61479113
0.883055,-0.148094,0.72001117,0.72001118
-0.791425,0.023266,0.21322689,0.21322691
0.392379,0.735833,0.56978434,0.56978435
-0.290099,-0.074365,0.68413186,0.68413186
0.782855,0.777243,0.3515377,0.35153768
-0.160672,-0.819223,0.48496349,0.48496348
0.499346,0.618146,0.67863851,0.6786385
0.159557,-0.340828,0.97909911,0.97909908
-0.780891,-0.098986,0.21846169,0.21846169
-0.274029,0.756841,0.47730745,0.47730748
-0.579677,0.662451,0.33242302,0.33242302
0.692453,0.302092,0.86077748,0.86077747
0.710940,-0.499317,0.68339559,0.6833956
0.358821,0.700014,0.62224704,0.62224703
-0.750541,-0.526946,0.23672088,0.23672086
0.197069,-0.634673,0.71174489,0.71174489
0.116669,-0.604386,0.73135248,0.73135249
-0.099415,0.858216,0.47182263,0.47182264
-0.214171,0.810408,0.47531155,0.47531156
-0.252419,-0.584074,0.5645634,0.56456339
0.880325,0.148740,0.72336702,0.72336701
0.085093,-0.058460,1.0628854,1.0628854
0.269850,-0.602930,0.74841492,0.74841492
0.719531,0.435450,0.73441645,0.73441642
0.060004,-0.631899,0.69034696,0.69034699
-0.742644,0.640390,0.24593144,0.24593146
0.425030,0.006151,1.1404407,1.1404406
-0.124817,-0.160974,0.85638523,0.85638524
-0.513979,0.375413,0.40490034,0.40490035
0.603365,0.608973,0.63920145,0.63920145
-0.703921,0.271127,0.26244739,0.26244737
-0.511866,-0.550689,0.38459667,0.38459666
0.215254,0.790630,0.53737044,0.53737046
0.277244,0.467684,0.89304735,0.89304733
-0.034340,-0.651333,0.641857,0.64185699
0.018443,0.177383,0.98401205,0.984012
0.179028,0.198511,1.0729403,1.0729403
-0.825018,-0.444622,0.20058786,0.20058786
0.798653,0.239375,0.78861101,0.788611
-0.426630,0.537430,0.45057955,0.45057956
0.948187,0.152713,0.63234326,0.63234326
0.780508,-0.528932,0.59956308,0.59956311
-0.229930,0.180730,0.73771439,0.73771437
0.267780,0.702412,0.63383287,0.63383287
-0.301703,-0.130958,0.66443698,0.66443696
-0.661073,0.068626,0.29675591,0.29675592
0.810960,0.003277,0.8321971,0.83219711
-0.812773,0.253602,0.20301836,0.20301837
0.872285,-0.631344,0.43438836,0.43438836
0.884235,0.696768,0.36899505,0.36899504
-0.791843,0.618258,0.22250724,0.22250722
0.926154,-0.600472,0.41684077,0.41684075
-0.244497,-0.552614,0.58466673,0.58466671
-0.649593,-0.471704,0.29402551,0.29402547
0.862163,-0.912712,0.18570305,0.18570306
-0.285111,0.390692,0.61684209,0.61684211
0.396998,0.002976,1.1472605,1.1472605
0.013505,0.447667,0.82643141,0.82643141
-0.273382,-0.333994,0.64776859,0.6477686
0.755928,0.603772,0.54685277,0.54685277
0.306438,0.736209,0.58845994,0.58845993
-0.728624,0.236218,0.24730042,0.24730045
-0.662166,-0.835374,0.29760888,0.29760887
0.853069,-0.413017,0.62529809,0.62529807
0.574193,-0.355433,0.91200813,0.91200812
0.200933,0.752162,0.5817275,0.5817275
-0.557166,-0.524858,0.35475246,0.35475244
0.011359,-0.782634,0.54351923,0.54351923
-0.496497,0.134459,0.44600877,0.44600878
-0.379998,-0.191480,0.56643152,0.56643151
-0.516280,0.091022,0.42784563,0.42784562
0.723554,-0.094744,0.92232432,0.92232431
-0.446156,0.400988,0.46183826,0.46183827
0.091876,0.261132,0.99727596,0.99727596
0.614182,0.186312,0.99266532,0.99266534
0.550043,-0.608030,0.6679824,0.66798241
-0.579262,0.891974,0.33472928,0.33472929
-0.171021,0.506539,0.66252274,0.66252276
-0.470397,-0.868476,0.37455888,0.37455888
0.934931,0.896513,0.17595921,0.1759592
-0.728821,-0.238864,0.24715072,0.24715069
0.842312,-0.580542,0.50228528,0.50228528
-0.369871,0.161917,0.58190858,0.58190857
-0.879694,0.266906,0.17843456,0.17843456
-0.144497,0.023081,0.8552193,0.85521933
0.336938,0.531998,0.82293839,0.8229384
-0.558993,-0.928937,0.343557,0.34355699
0.791706,0.398219,0.69810973,0.69810972
0.272544,0.771927,0.55138571,0.55138569
0.082308,-0.631474,0.69670114,0.69670112
0.933093,-0.733431,0.30729068,0.30729068
0.756654,0.297701,0.80184063,0.80184061
-0.688947,-0.622205,0.27165657,0.27165657
-0.581721,0.193436,0.35996019,0.35996021
0.755645,-0.562977,0.58735481,0.58735484
0.087316,0.494693,0.82465681,0.82465682
0.421514,0.664059,0.65025088,0.6502509
-0.059674,-0.454103,0.77518109,0.77518109
0.429280,-0.876734,0.38335131,0.38335129
0.694297,0.704196,0.47918281,0.47918281
0.170010,-0.605579,0.73999716,0.73999713
-0.250385,0.059886,0.73200305,0.73200309
0.454708,0.730246,0.55762111,0.55762109
-0.666397,0.534897,0.28279402,0.28279401
0.878342,-0.134356,0.7296212,0.72962119
0.838376,0.191693,0.76228409,0.76228407
0.811524,-0.572783,0.53416637,0.53416638
-0.315349,-0.623606,0.50606176,0.50606174
-0.715140,-0.342669,0.25439897,0.25439896
-0.662329,0.499878,0.28546263,0.28546262
-0.818272,-0.384194,0.20191866,0.20191864
-0.360045,-0.579515,0.48977996,0.48977996
0.438798,-0.415965,0.92194925,0.92194924
0.555460,0.378210,0.90410175,0.90410175
-0.176121,-0.095991,0.81361234,0.81361237
-0.397076,0.031121,0.56064062,0.56064062
-0.920467,-0.440764,0.17003001,0.17002998
0.138662,0.749374,0.58563073,0.58563075
0.507081,0.835098,0.40756722,0.40756722
-0.140604,-0.688564,0.57103976,0.57103977
0.806481,0.536744,0.57076754,0.57076753
0.467996,-0.453699,0.87449854,0.87449856
-0.915269,-0.205411,0.16890619,0.1689062
-0.491893,0.924078,0.36472703,0.36472705
-0.699041,-0.771956,0.27592992,0.27592991
0.742838,0.224629,0.85624936,0.85624934
0.356401,-0.812937,0.48401168,0.48401168
-0.428242,-0.468947,0.46405805,0.46405805
-0.141249,-0.172279,0.83631283,0.83631281
-0.338612,0.464455,0.54290529,0.54290534
-0.601734,0.719771,0.31981756,0.31981755
-0.537196,-0.190345,0.4015238,0.40152383
-0.753680,-0.791881,0.25442691,0.25442689
-0.418206,0.898158,0.38860766,0.3886077
-0.484537,-0.166944,0.45606433,0.45606433
0.741891,0.499756,0.65822608,0.65822606
0.408686,-0.353511,0.98689451,0.98689452
-0.093077,-0.430216,0.7661695,0.76616954
0.181057,0.449024,0.89677794,0.89677791
-0.299030,0.288349,0.63489066,0.63489066
0.857578,-0.515888,0.54343332,0.54343334
0.501324,0.152991,1.0797552,1.0797552
0.183260,-0.638618,0.70642802,0.70642799
0.191450,-0.024483,1.124472,1.124472
0.259732,0.662384,0.6809775,0.68097752
0.545721,0.901493,0.31162553,0.31162554
-0.528101,-0.337844,0.39672436,0.39672432
0.362573,0.125482,1.131676,1.131676
0.638750,-0.427689,0.80503993,0.80503993
-0.504907,0.744119,0.36898839,0.36898841
0.816727,-0.745774,0.36489844,0.36489845
-0.368788,0.782335,0.42814329,0.42814329
-0.124961,0.176317,0.85217221,0.85217221
-0.599305,0.247097,0.34178277,0.3417828
0.365358,-0.719440,0.59692973,0.59692975
0.740882,0.394468,0.74932765,0.74932764
-0.472858,0.787796,0.38060623,0.38060623
0.444862,0.421159,0.91498695,0.91498696
0.838627,0.443390,0.61793853,0.61793853
0.117490,-0.448158,0.87693553,0.87693552
-0.721962,0.825392,0.27150732,0.27150735
0.529772,-0.561259,0.73164715,0.73164716
0.580262,-0.016433,1.0612523,1.0612524
0.742064,0.575334,0.58542535,0.58542533
-0.354940,-0.905301,0.40439876,0.40439877
0.068491,-0.200399,1.0119394,1.0119394
0.139060,0.344903,0.96783202,0.96783201
-0.325663,0.756505,0.45462447,0.4546245
-0.213893,0.829595,0.46618167,0.46618169
-0.251453,0.032907,0.73225957,0.7322596
-0.731353,0.390723,0.24466912,0.24466913
-0.041869,0.724744,0.58074763,0.58074765
-0.033268,0.106278,0.959129,0.95912902
-0.909948,0.910323,0.20883828,0.20883823
-0.462390,-0.168707,0.47918666,0.47918663
0.264105,-0.345194,1.0024026,1.0024026
-0.744040,-0.098786,0.23913033,0.23913033
0.569336,-0.470480,0.80885608,0.80885606
-0.114340,0.857129,0.47067391,0.47067397
-0.900778,0.662537,0.18599741,0.18599744
0.318780,0.095661,1.1417709,1.1417709
-0.410224,-0.453169,0.48312664,0.48312665
0.054003,0.796650,0.53500249,0.53500249
-0.204054,0.363267,0.70498112,0.70498113
-0.222524,-0.817772,0.46936465,0.46936464
0.182619,-0.646364,0.69803287,0.69803285
-0.266089,-0.130056,0.70587984,0.70587982
-0.464327,0.381442,0.44865009,0.44865007
-0.697113,-0.662921,0.26924242,0.26924241
0.847116,-0.782125,0.31315798,0.31315798
-0.203261,0.085015,0.78430991,0.78430991
-0.123371,-0.450869,0.73058491,0.73058489
-0.284270,0.070681,0.69129772,0.69129774
-0.282804,0.821423,0.4492058,0.44920585
-0.798255,0.205832,0.20958191,0.20958193
0.532631,0.105821,1.0784936,1.0784936
0.143031,0.054235,1.0987912,1.0987912
-0.865256,0.162115,0.18263046,0.18263047
0.328498,-0.383304,0.97264676,0.97264676
-0.325017,-0.495429,0.5443315,0.54433148
-0.215191,-0.229184,0.74159967,0.74159966
-0.667220,-0.451999,0.28303988,0.28303986
0.595663,0.372008,0.88417424,0.88417424
-0.761442,0.386207,0.22838361,0.22838361
-0.465121,-0.485170,0.43017601,0.43017602
0.660279,0.077171,0.98832152,0.98832154
-0.017352,-0.219097,0.93883051,0.93883053
-0.770281,-0.317783,0.22346963,0.22346963
0.541471,-0.768724,0.4766474,0.47664739
-0.269328,-0.181306,0.69322126,0.69322125
-0.224943,0.431287,0.65615192,0.65615193
-0.643115,0.493563,0.29772559,0.29772563
0.114593,-0.701470,0.63338719,0.63338715
-0.828866,-0.434746,0.19878896,0.19878895
0.486463,0.430784,0.8899823,0.88998229
-0.471521,0.835015,0.37678226,0.37678228
0.102410,-0.837458,0.49636135,0.49636136
0.758534,0.641757,0.50650579,0.50650576
-0.879075,0.927828,0.22331688,0.22331687
0.878903,-0.637419,0.42416139,0.42416138
0.729207,-0.848336,0.3009362,0.30093619
-0.642623,-0.911995,0.31276909,0.31276906
-0.770749,-0.754683,0.2432159,0.2432159
-0.679583,-0.680219,0.27886147,0.27886146
0.089144,0.820058,0.51370766,0.51370764
0.128401,0.890385,0.44165976,0.44165979
0.266380,-0.746335,0.58241923,0.58241923
-0.154665,0.527070,0.66263209,0.66263205
-0.459928,0.936404,0.3733289,0.37332891
-0.589908,0.246337,0.34983414,0.34983413
-0.126189,0.908299,0.43826946,0.43826947
-0.007807,0.164916,0.96657786,0.96657782
0.276658,0.742765,0.585252,0.585252
0.479503,0.540881,0.77640405,0.77640404
-0.406393,0.552126,0.46272125,0.46272124
-0.146524,0.870452,0.45829366,0.45829364
-0.677886,0.009323,0.28425833,0.28425835
-0.308848,-0.388757,0.59472066,0.59472064
-0.537261,0.835169,0.35001235,0.35001238
0.251308,0.342247,1.0029242,1.0029242
-0.186440,-0.277257,0.75626643,0.75626645
-0.373954,0.339058,0.54431832,0.54431832
0.572368,0.826569,0.39264402,0.39264405
-0.329139,0.549212,0.52258622,0.52258624
0.669925,0.654022,0.54971031,0.5497103
-0.250157,0.686188,0.5190973,0.51909734
-0.736934,-0.247714,0.24217381,0.24217379
0.480995,0.693820,0.59360745,0.59360744
-0.032883,-0.230947,0.92074406,0.92074407
0.429041,-0.647455,0.66826761,0.6682676
-0.767495,0.120102,0.22554074,0.22554076
0.891301,0.207981,0.69057022,0.69057022
0.116086,0.599885,0.73565707,0.73565703
-0.695269,-0.720465,0.27360469,0.2736047
-0.325037,-0.039394,0.64485882,0.6448588
-0.338158,-0.613966,0.49424006,0.49424007
0.412242,0.406903,0.93815919,0.93815919
-0.524128,0.782336,0.35724288,0.35724287
-0.798378,-0.702155,0.22656572,0.2265657
0.616739,0.886424,0.30291112,0.3029111
-0.094274,-0.118002,0.89755448,0.89755449
-0.169046,-0.438074,0.70094251,0.70094249
0.245426,-0.370410,0.97919851,0.97919851
-0.541673,0.881636,0.34829102,0.348291
0.279309,0.197444,1.1005391,1.1005391
0.642412,0.252902,0.93501984,0.93501981
-0.542059,-0.266051,0.39103392,0.39103389
0.334494,0.290366,1.0469155,1.0469155
-0.376935,0.315704,0.54662397,0.54662394
-0.890074,-0.424182,0.17765557,0.17765557
-0.773073,-0.928543,0.26514277,0.26514275
0.411288,0.754196,0.54151705,0.54151706
-0.924742,-0.154409,0.16689748,0.16689752
0.920118,-0.293063,0.61902559,0.61902559
-0.500128,-0.547805,0.39346445,0.39346448
0.541102,-0.100331,1.0748599,1.0748599
0.426634,0.462955,0.87883556,0.87883559
0.818335,-0.621989,0.48337704,0.48337706
-0.298975,0.892591,0.4207901,0.42079011
0.741057,0.264516,0.83720804,0.83720804
0.291583,-0.928614,0.36433058,0.36433045
-0.802148,0.315507,0.20805817,0.20805815
-0.225006,-0.946787,0.41272055,0.41272037
-0.162050,-0.264802,0.78554717,0.78554719
0.173995,-0.197924,1.0711369,1.0711369
0.031069,-0.882592,0.45795142,0.45795139
-0.698868,-0.943412,0.29573131,0.29573125
-0.684326,0.609178,0.27369072,0.27369075
-0.946464,-0.497628,0.16560668,0.16560669
0.900989,-0.590341,0.44564336,0.44564335
0.500781,-0.602107,0.69709043,0.69709042
0.723535,-0.803195,0.35321491,0.3532149
0.768530,-0.086099,0.87465934,0.87465931
0.687512,-0.832050,0.33721361,0.33721359
-0.400833,0.037044,0.55615494,0.55615497
0.718259,-0.903194,0.24530018,0.24530018
0.433204,0.060846,1.1331565,1.1331565
-0.208656,-0.248194,0.74291185,0.74291187
-0.848928,-0.877187,0.22776849,0.22776849
0.523873,-0.910434,0.30879298,0.30879294
0.608329,0.466115,0.78938876,0.78938873
-0.753989,-0.229326,0.23244954,0.23244954
-0.295525,0.021196,0.68043667,0.68043672
-0.845465,-0.921744,0.23564893,0.23564893
0.554732,0.022431,1.0785592,1.0785592
0.551303,-0.144965,1.054467,1.054467
-0.026033,0.480462,0.77855784,0.77855784
0.314969,-0.120457,1.1346936,1.1346935
-0.724203,0.776916,0.26535053,0.26535053
-0.345624,-0.532798,0.51522768,0.51522769
0.034858,-0.898217,0.44434447,0.44434445
-0.344311,-0.874803,0.41421905,0.41421905
-0.645885,0.545469,0.29510266,0.29510267
-0.380893,-0.253188,0.55520025,0.55520022
0.685359,0.266871,0.88944048,0.88944044
-0.298219,0.050117,0.67614485,0.67614484
-0.664179,-0.293264,0.28914911,0.28914907
-0.858800,-0.867967,0.22268744,0.22268743
-0.536118,-0.457550,0.37692406,0.37692406
0.392067,0.607162,0.72681916,0.72681915
0.517011,0.462010,0.84503508,0.84503507
0.257107,0.338764,1.0065326,1.0065326
-0.590269,0.227764,0.35057851,0.35057851
-0.090146,0.819006,0.49963377,0.49963381
-0.853124,-0.490088,0.19163103,0.19163104
0.282977,0.138551,1.1259213,1.1259213
-0.023456,0.191976,0.94398656,0.94398652
-0.747274,-0.320406,0.23578524,0.23578522
0.575223,0.327524,0.9335859,0.93358589
0.890609,-0.716320,0.34786407,0.34786408
-0.643611,0.491745,0.2974465,0.29744653
0.859240,0.706672,0.37638679,0.37638678
-0.202996,0.263446,0.74396118,0.74396118
0.186841,0.943538,0.37641128,0.37641128
-0.372070,0.074009,0.58784549,0.58784552
-0.517630,0.710369,0.36486336,0.36486339
-0.870428,-0.328010,0.18185711,0.18185711
-0.902996,-0.552207,0.17855622,0.1785562
-0.216850,0.853169,0.45440417,0.45440417
0.861575,0.906320,0.19166618,0.19166617
-0.458286,-0.196548,0.48074276,0.48074278
-0.560880,-0.416898,0.36125092,0.36125093
0.183227,-0.606178,0.74106143,0.74106144
0.720957,0.789708,0.36940609,0.36940606
-0.111863,-0.406665,0.76517222,0.76517218
-0.150758,0.113821,0.83882801,0.83882803
0.014176,0.414536,0.85105083,0.85105084
0.408396,-0.140688,1.1186934,1.1186933
0.714208,0.779565,0.3840314,0.38403139
-0.577966,-0.817644,0.33259685,0.33259683
-0.793549,0.226301,0.21181261,0.2118126
-0.547292,0.379923,0.37579759,0.3757976
-0.202695,-0.518855,0.63221587,0.63221583
-0.222176,0.693233,0.53006563,0.53006564
0.366441,-0.891779,0.3851821,0.38518208
0.896992,-0.254290,0.66503133,0.66503133
0.941068,0.462667,0.5000777,0.50007771
0.917683,0.320934,0.60839774,0.60839772
0.756217,-0.456223,0.68478705,0.68478705
0.913820,-0.785260,0.27562413,0.27562413
-0.717159,-0.631815,0.2576997,0.25769972
0.033216,0.681280,0.63778514,0.63778516
-0.567087,-0.730514,0.33763689,0.33763686
-0.276074,0.133899,0.69375317,0.6937532
-0.620855,0.763509,0.31137278,0.31137281
0.897524,0.566581,0.46741745,0.46741745
-0.603769,0.342721,0.33260108,0.33260108
0.613636,0.344131,0.89436605,0.89436602
0.805434,0.117340,0.82478352,0.82478353
-0.414676,-0.584499,0.44899407,0.44899409
0.340783,0.109735,1.1379777,1.1379777
0.450286,-0.540377,0.78759494,0.78759492
0.298163,0.426742,0.93334528,0.93334529
0.829053,0.583830,0.51009424,0.51009426
0.635468,-0.044052,1.015315,1.015315
0.720362,0.072376,0.92993945,0.92993944
0.060665,-0.221421,0.99739188,0.99739186
0.074106,-0.878066,0.45938999,0.45938997
-0.090881,0.510804,0.71620917,0.71620917
-0.190375,-0.096766,0.79748437,0.79748437
-0.901693,-0.390004,0.17370355,0.17370353
0.116094,-0.781935,0.55159966,0.55159962
-0.608283,-0.761389,0.31730046,0.31730043
0.587204,-0.572055,0.6899828,0.6899828
-0.416590,-0.841954,0.39708322,0.39708322
-0.490793,0.732375,0.37733938,0.37733941
-0.873528,0.137069,0.17996339,0.17996339
-0.678196,0.612185,0.27706826,0.27706828
-0.851197,-0.253208,0.18772199,0.18772198
-0.441857,0.305158,0.48282846,0.48282847
-0.124773,0.697040,0.57226806,0.57226807
-0.415125,-0.919138,0.38681416,0.38681416
-0.430810,0.176601,0.51235033,0.51235031
0.406440,0.363193,0.97914285,0.97914286
0.128037,0.201746,1.0474517,1.0474517
0.243103,0.580966,0.77277141,0.77277137
0.154696,0.281224,1.0175655,1.0175655
-0.518246,0.587241,0.37595152,0.37595153
0.475512,0.442747,0.88262545,0.88262545
0.555844,-0.822012,0.40490923,0.40490924
-0.123213,0.250390,0.82956027,0.82956025
-0.345907,0.034570,0.62035463,0.62035465
-0.021185,-0.576291,0.70766355,0.70766356
0.339870,-0.745618,0.57055523,0.57055523
-0.634886,-0.574173,0.30147527,0.30147529
-0.148401,-0.532874,0.66354223,0.66354224
0.496256,0.033790,1.1113041,1.1113041
-0.238376,-0.797271,0.47376353,0.47376353
0.938852,-0.654476,0.36545244,0.36545245
-0.293514,0.100072,0.67771708,0.67771711
0.401515,0.022286,1.1456785,1.1456786
-0.115122,0.194282,0.85694586,0.85694584
0.296724,-0.101720,1.1388091,1.1388091
-0.802986,0.377687,0.20836507,0.20836508
-0.667794,-0.252545,0.28773362,0.28773362
-0.525390,-0.747559,0.35834797,0.35834797
0.107074,0.757446,0.57606296,0.57606298
-0.069173,0.036284,0.93381992,0.93381991
-0.147496,-0.682969,0.5714858,0.57148578
-0.371448,0.917409,0.39800562,0.39800565
-0.288583,0.093290,0.68420375,0.68420374
0.241605,-0.493357,0.86492335,0.86492333
0.343050,0.367676,0.98538666,0.98538664
0.783948,-0.277645,0.78497854,0.78497854
0.927483,-0.341404,0.58616636,0.58616635
0.367227,-0.118740,1.1333315,1.1333315
0.113045,-0.011353,1.0847577,1.0847577
-0.521138,0.812915,0.35737286,0.35737284
0.287026,0.367438,0.98622801,0.98622801
0.820886,0.563115,0.53526742,0.5352674
0.517802,-0.141957,1.0753516,1.0753516
0.485279,-0.878864,0.36132758,0.36132756
-0.076767,0.601666,0.66090081,0.66090081
0.446775,-0.680449,0.62217795,0.62217795
-0.512310,0.258185,0.41974272,0.41974275
-0.616064,-0.613772,0.3122342,0.31223416
-0.896890,-0.333517,0.17414541,0.17414542
-0.897844,-0.042360,0.17307297,0.17307299
0.706721,0.329870,0.82883189,0.82883186
-0.212970,0.727701,0.51692268,0.51692271
0.111228,-0.323748,0.96963992,0.9696399
-0.649662,0.698835,0.29476954,0.29476953
-0.340860,-0.801527,0.43466568,0.4346657
0.508756,-0.865585,0.36918538,0.36918538
-0.906660,-0.486377,0.17485243,0.17485244
0.037254,-0.409216,0.86875152,0.86875156
0.805894,0.076127,0.83241699,0.83241699
-0.257914,0.146057,0.71276457,0.71276456
0.339734,-0.347640,1.002566,1.002566
0.360789,-0.868669,0.4147898,0.41478977
0.065017,0.569581,0.74928463,0.74928466
0.100952,0.106518,1.0644898,1.0644898
